timestamp,temperature_c,humidity_pct,pressure_hpa,wind_speed_ms,wind_direction_deg,cloud_cover_pct,solar_radiation_wm2,precipitation_mm,dew_point_c,visibility_km,soil_moisture_pct,uv_index,feels_like_c,target_temperature_6h_c
2023-01-08 12,26.9067,95.3729,1007.414,3.3085,183.6246,95.6103,202.294,0.753,26.1031,17.0792,74.8246,1.7811,27.4656,27.156
2023-01-08 13,28.0684,87.5115,1008.3698,1.3374,190.4833,80.8125,399.5309,1.065,25.7986,17.1617,75.0873,3.4943,28.4053,26.7565
2023-01-08 14,29.0569,81.3048,1008.7134,2.0858,189.4459,64.2604,466.2186,0.0,25.5262,17.7445,74.4449,4.2593,29.3676,26.2286
2023-01-08 15,29.6946,84.8425,1009.1094,1.9067,194.7388,79.3767,265.9588,0.0,26.8698,18.1658,73.6235,2.2391,30.3122,24.559
2023-01-08 16,29.1688,81.1025,1008.8955,3.6252,208.7707,57.7639,312.0817,0.0,25.5932,19.7661,72.9511,3.0852,29.3659,23.9744
2023-01-08 17,27.5185,85.5228,1008.1677,1.5851,211.8743,68.0345,144.8199,0.0,24.8722,17.4139,72.519,1.1495,27.9263,23.9979
2023-01-08 18,27.156,86.2727,1007.6475,2.9411,216.8885,69.2973,0.0,0.037,24.6627,20.0,72.1103,0.1135,27.2709,23.7191
2023-01-08 19,26.7565,89.3994,1007.8047,1.7728,213.4224,53.7697,0.0,0.0,24.8657,17.0682,71.5159,0.0,27.2742,24.0553
2023-01-08 20,26.2286,88.2257,1007.5817,1.6023,207.1956,72.9823,0.0,0.0,24.1248,16.9857,71.158,0.1184,26.7921,23.8801
2023-01-08 21,24.559,99.2135,1005.6912,4.534,193.9425,90.8155,6.051,1.84,24.4271,16.4684,72.1162,0.0,25.0613,22.1338
2023-01-08 22,23.9744,100.0,,6.0716,201.3112,100.0,0.0,1.864,23.9744,16.3711,73.2984,0.0,24.3242,22.994
2023-01-08 23,23.9979,90.9968,1006.4826,3.0549,206.3291,54.9854,9.0828,0.0,22.4365,16.4903,73.0234,0.1432,24.5919,23.1678
2023-01-09 00,23.7191,87.5303,1007.5402,3.8242,216.6205,28.8009,0.0,0.0,21.5248,17.6844,72.812,0.4873,23.9338,23.9592
2023-01-09 01,24.0553,87.8252,1007.6003,1.0165,232.0357,21.9933,45.3634,0.0,21.9106,17.5597,72.7184,0.4748,24.8943,24.2976
2023-01-09 02,23.8801,97.1884,1006.1763,4.2934,243.319,84.6127,17.0394,0.191,23.4066,17.7223,72.3248,0.0,24.1719,25.1344
2023-01-09 03,22.1338,100.0,1004.2803,3.3534,242.61,100.0,23.5894,2.8,22.1338,12.5365,73.9643,0.0,22.8701,26.1694
2023-01-09 04,22.994,100.0,1007.2718,,251.4945,80.7449,23.6826,0.833,22.994,16.1827,74.2437,0.0,23.7099,26.7719
2023-01-09 05,23.1678,93.0537,1006.9959,2.9154,240.2506,100.0,0.0579,0.0,21.982,16.518,73.7857,,23.4823,27.7619
2023-01-09 06,,95.6243,1008.5526,3.4807,254.2078,75.6678,0.0,0.0,23.2166,17.0106,73.4892,0.0,24.5076,28.2579
2023-01-09 07,24.2976,91.2267,1008.3242,5.8686,264.7418,64.6249,115.3791,0.0,22.7743,17.2406,73.0042,1.1836,24.8634,29.1171
2023-01-09 08,25.1344,90.954,1008.3079,1.0795,256.7934,,251.5538,0.0,23.5519,17.8197,72.5175,2.7205,26.1355,30.0462
2023-01-09 09,26.1694,91.0285,1007.8557,,250.0163,71.6714,303.4325,0.0,24.5884,16.8577,71.9921,2.4549,26.8076,29.3978
2023-01-09 10,26.7719,88.4788,1007.6732,2.2666,237.169,67.5912,440.4099,0.0,24.7076,17.0629,71.295,3.9221,27.3982,29.0886
2023-01-09 11,27.7619,78.1103,1008.5649,2.6479,,19.2792,849.7403,,23.5976,17.221,70.3803,8.1354,28.1157,28.5058
2023-01-09 12,28.2579,77.886,1009.0514,1.0647,250.4046,18.1955,853.2436,0.0,24.0305,19.5026,69.4867,8.2789,28.6798,27.7561
2023-01-09 13,29.1171,75.1973,1008.9423,5.9856,254.2453,16.9128,822.196,0.0,24.2758,16.5667,68.518,7.4271,28.393,27.2023
2023-01-09 14,30.0462,77.8055,1008.6027,0.999,253.539,22.4142,725.1035,0.0,25.7459,15.7038,67.674,6.4226,30.3221,28.1733
2023-01-09 15,29.3978,89.3579,1005.9544,3.0801,259.523,91.6513,201.5804,0.172,27.462,16.6818,67.1867,1.765,30.045,27.1468
2023-01-09 16,29.0886,86.8828,1006.7831,2.4651,264.2633,100.0,120.6387,0.125,26.6793,17.2115,66.6084,1.1031,29.9799,25.9714
2023-01-09 17,28.5058,89.7306,1006.6369,2.7578,256.3457,93.2435,45.8112,1.889,26.6532,14.7354,67.5445,0.8122,29.1283,24.9613
2023-01-09 18,27.7561,91.1249,1005.7874,2.3625,255.023,100.0,0.0,3.983,26.1743,16.6392,70.0325,0.0817,28.7002,24.1773
2023-01-09 19,27.2023,94.8189,1004.1245,3.7158,251.9779,100.0,0.0,5.487,26.2983,13.6133,73.6931,0.3222,27.7771,23.6795
2023-01-09 20,28.1733,84.9996,1007.3576,2.3169,244.3925,66.4461,0.0,0.0,25.4109,16.6351,73.2423,0.0336,28.62,23.6682
2023-01-09 21,27.1468,87.5143,1006.8638,0.9831,249.4287,68.5857,0.0,0.0,24.8929,17.8924,72.9559,0.1462,27.6743,22.9192
2023-01-09 22,25.9714,90.287,1006.7297,2.494,239.5635,96.5303,0.0,0.0,24.2562,17.9512,72.4528,0.2347,26.5564,22.365
2023-01-09 23,24.9613,96.1856,1007.3667,3.1752,205.6797,85.6117,4.4967,0.0,24.3108,17.8351,72.1873,0.0,25.7304,23.2606
2023-01-10 00,24.1773,96.6712,1007.1696,4.6637,210.1962,89.0526,,0.656,23.6142,15.9616,72.2584,0.449,24.4588,23.5674
2023-01-10 01,23.6795,89.6298,1008.8934,0.9755,222.0499,55.312,15.8847,0.0,21.8736,15.3522,71.9787,0.0,24.6325,24.6094
2023-01-10 02,23.6682,87.0221,1008.4931,1.1337,219.7995,11.094,15.7101,0.0,21.3796,16.6707,71.7177,0.0,24.2045,23.7323
2023-01-10 03,22.9192,95.409,1007.5552,2.3044,209.9996,68.6624,0.0,0.0,22.1454,16.5464,71.2472,0.0767,23.6712,24.6276
2023-01-10 04,22.365,96.5883,1006.0615,1.2453,215.8947,78.6182,11.652,0.0,21.7955,14.5987,70.8489,0.0965,23.3979,26.0682
2023-01-10 05,23.2606,90.1491,1007.3725,3.0593,206.2649,30.2341,31.1943,0.0,21.5548,,70.4325,0.2924,23.9617,26.9739
2023-01-10 06,23.5674,92.619,1007.3004,1.5529,190.3511,30.5826,13.7453,0.0,22.3011,17.3791,70.2026,0.2898,24.4874,27.0839
2023-01-10 07,24.6094,86.9615,1007.4177,2.5439,213.5391,23.5928,202.2433,0.0,22.2933,17.5847,69.5265,1.6206,25.1824,28.5257
2023-01-10 08,23.7323,100.0,1004.4292,6.7372,,95.6761,145.771,2.445,,12.4248,70.726,1.4931,24.3476,28.8184
2023-01-10 09,24.6276,96.2018,1006.6744,1.8062,224.9459,80.2999,277.7244,1.244,23.9815,15.9749,71.1877,2.3718,25.503,29.1376
2023-01-10 10,26.0682,87.7014,1008.5183,0.8284,226.8889,61.3005,504.7512,0.0,23.8676,,70.4564,5.299,26.6792,29.1811
2023-01-10 11,26.9739,82.7799,1007.6946,1.593,214.7017,51.0872,520.6271,0.0,23.7952,17.6759,69.6533,4.7977,27.3451,28.598
2023-01-10 12,27.0839,87.0365,1007.2515,1.3666,208.5881,82.2596,368.774,0.0,24.7393,17.266,68.9936,3.3569,27.8212,27.4632
2023-01-10 13,28.5257,86.8934,1006.3192,1.818,221.3899,76.5777,392.6603,0.123,26.1283,16.9322,68.444,4.0692,29.1701,27.4297
2023-01-10 14,28.8184,82.7609,1008.518,4.1247,237.4648,61.1841,478.8894,0.0,25.5926,18.4482,67.6526,4.0883,28.956,26.9319
2023-01-10 15,29.1376,86.3544,1007.7766,1.1349,236.8691,66.5009,376.399,0.0,26.6238,18.4667,66.7116,3.5531,29.9934,26.0809
2023-01-10 16,29.1811,82.7576,1008.104,2.0445,237.8307,57.7565,270.0558,0.0,25.9459,18.3162,66.1704,2.73,29.7296,25.4642
2023-01-10 17,28.598,86.8961,1008.5218,2.9139,236.4591,77.6388,84.9171,0.0,26.1999,17.0089,65.8979,1.0081,29.3453,23.483
2023-01-10 18,27.4632,88.6241,1006.2483,5.5568,252.2174,90.4092,23.0881,0.863,25.4159,17.2451,66.3196,0.2469,27.7828,23.6214
2023-01-10 19,27.4297,83.9743,1007.7573,1.336,242.8869,60.5119,0.0,0.0,24.4794,20.0,65.8963,0.3219,28.1277,23.3293
2023-01-10 20,26.9319,87.7406,1008.1624,3.1637,238.1569,70.7177,34.9064,0.0,24.7248,18.1363,65.4653,0.1871,,23.2472
2023-01-10 21,26.0809,87.556,1009.0601,1.2177,251.7975,25.9666,42.2467,0.0,23.8526,17.382,65.0845,0.2526,27.1391,23.5631
2023-01-10 22,25.4642,84.2,1008.7949,3.0306,241.3077,28.2429,9.1629,0.0,22.6006,17.8684,64.8356,0.1567,25.8279,23.2818
2023-01-10 23,23.483,100.0,1007.8786,2.9383,209.171,98.3502,7.3487,1.069,23.483,16.0035,65.4124,0.4553,24.2078,23.6692
2023-01-11 00,23.6214,95.692,1007.8804,2.8765,222.1571,98.32,13.8895,0.0,22.8924,15.5779,65.1031,0.0721,24.0159,24.1323
2023-01-11 01,23.3293,94.2314,1008.9249,3.8393,207.5536,62.3751,0.0,0.0,,16.6522,64.6954,0.0,23.6932,23.9049
2023-01-11 02,23.2472,93.7441,1009.5759,1.9114,212.6407,44.9282,9.6874,0.0,22.1821,17.8655,64.2698,0.0244,24.091,26.0947
2023-01-11 03,23.5631,96.0006,1010.5659,2.7162,194.8553,52.7564,13.8396,0.0,22.8875,,64.1,0.3439,24.2301,26.4773
2023-01-11 04,23.2818,100.0,1009.4129,1.7854,200.1337,84.1047,0.0,0.69,23.2818,14.9167,64.1811,0.0,24.1123,27.2732
2023-01-11 05,23.6692,100.0,1009.855,2.2388,212.4615,77.9831,10.6315,1.062,23.6692,14.9058,64.6873,0.1639,24.7061,27.7935
2023-01-11 06,24.1323,92.9585,1010.2807,1.7093,203.404,91.5572,22.2189,0.0,22.9211,18.0876,64.3529,0.0378,24.9848,28.9407
2023-01-11 07,23.9049,100.0,1010.507,2.0532,189.8139,82.4606,69.3726,3.862,23.9049,13.8612,67.029,0.5855,24.774,28.7173
2023-01-11 08,26.0947,86.0681,1011.3783,1.3299,190.4665,36.0389,386.1109,0.0,23.5815,19.1499,,3.7946,26.4664,28.3325
2023-01-11 09,26.4773,87.7016,1012.8005,4.4158,177.1109,40.3488,489.6335,0.0,24.2702,17.9494,66.0388,5.0998,26.5808,28.4531
2023-01-11 10,27.2732,86.3314,1012.8162,2.0803,170.7377,49.7535,,0.0,24.7891,18.1061,65.2868,5.2361,27.9159,28.0635
2023-01-11 11,27.7935,86.7422,1012.8781,5.0655,158.5638,50.6632,603.3944,0.0,25.3797,18.4254,64.622,,27.7759,29.2259
2023-01-11 12,28.9407,79.7929,1013.0475,1.8679,141.3947,38.4423,703.6528,0.0,25.0975,18.6262,63.8499,6.4438,29.2677,28.6831
2023-01-11 13,28.7173,79.1579,1010.8801,1.462,111.7261,65.2817,457.2025,0.0,24.7465,18.4475,63.2492,4.5895,29.2329,28.4154
2023-01-11 14,28.3325,84.7277,1011.486,2.8669,131.1673,54.8032,503.566,0.0,25.5129,17.0436,62.5618,4.0625,28.3536,26.8641
2023-01-11 15,28.4531,80.6042,1011.2536,1.1344,137.9678,46.1984,504.7596,0.0,24.7929,20.0,62.1822,5.007,,25.2958
2023-01-11 16,28.0635,86.6201,1009.9882,2.2524,124.006,83.7871,198.8417,0.357,25.6212,18.7085,62.039,1.8956,28.4985,24.0922
2023-01-11 17,29.2259,80.0514,1009.5266,1.4601,123.3538,76.3954,120.348,0.0,25.4291,18.2414,61.5122,0.935,29.9508,25.4268
2023-01-11 18,28.6831,85.2898,1010.1238,1.2065,126.706,66.9291,28.3721,0.0,25.9679,16.3373,61.1452,0.1754,29.4523,23.3442
2023-01-11 19,28.4154,82.3676,1009.3312,1.4396,103.0465,48.8069,0.0,0.0,25.119,17.0981,60.7911,0.1832,29.0018,22.7263
2023-01-11 20,26.8641,90.4296,1008.599,3.0932,109.2815,75.803,0.0,0.632,25.164,16.6902,60.9857,0.0,27.3687,21.4219
2023-01-11 21,25.2958,99.1924,1006.6836,3.3621,106.4379,99.7564,15.2725,5.292,25.1596,12.2702,64.5853,0.3513,25.9114,22.5038
2023-01-11 22,24.0922,100.0,1007.657,4.3433,105.2243,96.2732,21.1543,4.714,24.0922,12.3528,67.8964,0.4981,24.8475,22.3568
2023-01-11 23,25.4268,88.3761,1010.0122,2.455,126.7859,49.6401,0.0,0.0,,17.1653,67.6674,0.0,26.0173,22.6997
2023-01-12 00,23.3442,98.3689,1007.7187,3.6119,125.0637,75.3788,0.0,1.888,23.0721,14.143,68.6279,0.0802,23.6114,23.3865
2023-01-12 01,22.7263,99.6081,1008.5412,2.193,106.9925,85.5064,0.0,0.0,22.6616,17.8055,68.4708,0.0,23.1793,23.7016
2023-01-12 02,21.4219,100.0,1008.151,1.5146,100.3386,79.9242,0.0,6.057,21.4219,13.779,72.7002,0.0,22.361,25.3609
2023-01-12 03,22.5038,99.658,1007.3341,5.7905,,85.5489,0.0,,22.4474,18.2408,72.5168,0.512,22.6744,26.0509
2023-01-12 04,22.3568,97.2141,1006.2141,1.9191,90.8784,96.8312,0.0,0.609,21.893,16.0003,72.5257,0.0,23.4523,27.0845
2023-01-12 05,22.6997,98.7777,1006.8089,4.0009,89.4428,85.6024,0.0,0.0,22.4971,15.7544,72.1429,0.0,23.4656,27.2082
2023-01-12 06,23.3865,100.0,1007.2069,1.966,111.0984,82.7924,22.1184,0.144,23.3865,17.5761,71.8831,0.0,24.3311,28.8858
2023-01-12 07,23.7016,90.4653,1009.0333,0.8073,104.3361,58.9539,120.8792,0.0,22.0475,17.6238,71.5571,1.0729,24.6195,29.568
2023-01-12 08,25.3609,89.1073,1009.5156,2.3971,104.7577,57.4052,283.6493,0.0,23.4352,18.1703,70.9781,2.8923,25.6193,30.3108
2023-01-12 09,26.0509,90.7735,1008.9302,3.9559,110.7618,53.7355,434.4887,0.0,24.4244,19.0245,70.3623,4.3251,26.3615,30.3238
2023-01-12 10,27.0845,87.0749,1008.9148,0.5764,123.3191,56.8691,465.9568,0.0,24.7474,17.7065,69.7454,4.4046,27.8339,30.2392
2023-01-12 11,27.2082,82.5405,1008.9658,3.8461,108.3246,54.0689,566.3003,0.0,23.9757,19.0207,69.0257,5.4947,27.1875,30.4016
2023-01-12 12,28.8858,79.6946,1010.2676,2.3634,127.6498,15.2648,833.3262,0.0,25.0234,17.8622,68.0594,8.2272,28.9617,29.0643
2023-01-12 13,29.568,79.4977,1009.686,2.2412,105.8437,19.4622,845.9183,0.0,25.6448,19.2585,66.9805,7.883,29.716,28.1093
2023-01-12 14,30.3108,75.587,1009.618,1.7909,110.4653,12.1507,757.5211,0.0,25.5143,19.3675,66.2163,7.255,30.5547,27.2843
2023-01-12 15,30.3238,74.429,1009.5529,1.4995,99.246,19.5771,571.981,0.0,25.2671,17.8518,65.3359,5.4172,30.6145,25.7044
2023-01-12 16,30.2392,73.7055,1010.0874,1.6375,97.202,21.5704,411.1807,0.0,25.0216,18.4086,64.5548,4.484,30.5988,25.6844
2023-01-12 17,30.4016,78.7771,1008.9729,3.0037,92.1866,51.1648,166.7267,0.0,26.3002,17.3299,64.0293,1.3501,30.6276,23.1913
2023-01-12 18,29.0643,84.5364,1008.7889,0.7298,84.5685,56.903,0.0,0.0,26.1914,18.0567,63.5584,0.0,29.9072,24.1681
2023-01-12 19,28.1093,81.8907,1009.3946,0.8399,108.7702,15.3523,17.9964,0.0,24.723,17.1367,63.1384,0.0,28.5837,23.7342
2023-01-12 20,27.2843,85.5581,1008.8648,1.2085,98.727,40.595,9.9214,0.0,24.6494,17.581,62.7208,0.0,27.6079,23.013
2023-01-12 21,25.7044,98.1278,1007.673,1.9104,98.5304,81.5617,0.0,2.44,25.3862,15.181,64.3734,0.1615,26.4595,22.7768
2023-01-12 22,25.6844,92.4095,1007.9482,4.1074,104.6597,80.4334,0.0,0.0,24.3601,17.4827,64.3477,0.0,26.1048,22.5748
2023-01-12 23,23.1913,100.0,1005.9826,4.88,103.3764,100.0,0.0,5.79,23.1913,12.5963,68.4638,0.3884,23.7374,23.4041
2023-01-13 00,,94.4413,1007.7101,3.6423,92.5243,81.3967,32.2164,0.0,23.2182,17.435,68.1246,0.7134,24.478,23.7869
2023-01-13 01,23.7342,90.1234,1008.7005,1.3208,94.4146,58.5219,0.0,0.0,22.0176,19.1114,67.8533,0.0,24.3017,25.1837
2023-01-13 02,23.013,93.8569,1008.7506,2.2266,134.6443,58.083,14.6417,0.0,21.9695,17.3785,67.7711,0.0,23.8133,25.8906
2023-01-13 03,22.7768,100.0,1008.2451,2.2478,115.3714,75.4509,15.7014,0.0,22.7768,17.3657,67.425,0.2284,23.4119,25.9208
2023-01-13 04,22.5748,99.3157,1008.2985,1.2695,99.4677,75.1638,0.0,0.0,22.4617,18.6001,67.1073,0.0,23.7331,26.724
2023-01-13 05,23.4041,90.1638,1008.2187,1.6364,108.0481,59.5949,51.0128,0.0,21.699,18.4731,66.6107,0.284,23.8793,27.0727
2023-01-13 06,23.7869,95.6415,1008.2615,0.9509,128.3654,69.073,0.0,0.0,23.0482,,66.3616,0.1299,24.7096,27.8276
2023-01-13 07,25.1837,90.2497,1008.5244,4.6478,135.062,51.5047,199.6329,0.0,23.4716,16.8077,65.7208,1.6893,25.8345,28.1586
2023-01-13 08,25.8906,89.3043,1009.9474,1.993,127.8033,43.183,320.0909,0.0,23.9941,18.234,65.1831,3.3263,26.2315,28.3608
2023-01-13 09,25.9208,92.6369,1010.2278,1.1152,126.9453,63.9115,377.4831,0.0,24.6353,17.759,64.6352,3.3566,26.5404,29.0114
2023-01-13 10,26.724,81.4782,1009.9132,1.4175,117.4506,50.4083,541.8053,0.0,23.2884,17.4526,63.9041,5.1157,26.9867,29.4134
2023-01-13 11,27.0727,87.3689,1010.26,1.7103,108.7527,62.5389,504.0925,0.0,24.7922,18.4087,63.3389,4.6092,27.373,28.411
2023-01-13 12,27.8276,83.4561,1011.0959,1.7368,130.0087,53.4365,586.0568,0.0,24.765,18.3388,62.8017,5.9235,28.1847,27.3215
2023-01-13 13,28.1586,83.1793,1010.8306,4.6718,140.5311,60.6707,570.3623,0.386,25.0329,17.8245,62.3847,,28.5216,27.1828
2023-01-13 14,28.3608,83.3886,1011.3148,0.5742,144.1299,54.1948,519.5435,0.0,25.2726,19.0854,61.7037,5.0171,29.1771,26.8863
2023-01-13 15,29.0114,76.6105,1012.5891,1.3232,143.4366,43.0092,441.7887,0.01,24.4845,18.1037,60.8908,4.5332,29.4677,26.3334
2023-01-13 16,29.4134,84.9926,1012.7558,4.2616,146.2095,59.7847,272.5752,0.0,26.6245,17.1516,60.4801,2.1538,29.7628,25.7607
2023-01-13 17,28.411,85.0849,1013.2263,3.0154,142.7039,56.7879,118.4915,0.0,25.6607,18.0973,59.9283,1.0531,28.7239,25.6921
2023-01-13 18,27.3215,85.1335,1012.7366,,122.2325,42.687,5.8934,0.0,24.6027,18.988,59.4758,0.0,27.7742,26.1584
2023-01-13 19,27.1828,88.6395,1010.9944,2.5754,125.3863,65.4901,0.0,0.0,25.1426,18.21,59.2758,0.1322,27.8801,25.3263
2023-01-13 20,26.8863,89.5195,1010.5307,3.7266,137.2352,85.0615,11.2773,0.0,25.0163,18.1084,58.8884,0.0673,27.3753,24.9235
2023-01-13 21,26.3334,88.6814,1010.7346,0.8516,124.5985,64.3751,5.7065,0.0,24.3139,16.52,58.5277,0.0,26.8909,25.1027
2023-01-13 22,25.7607,92.3409,1012.5926,1.7743,131.3148,51.0797,32.7859,0.0,24.4233,17.0323,58.2531,0.3051,26.4188,24.5561
2023-01-13 23,25.6921,86.7548,1011.9809,2.7248,155.5964,,21.2098,0.0,23.3178,17.2419,57.855,0.5971,26.1127,24.6048
2023-01-14 00,26.1584,84.5848,1013.1161,1.7914,127.8466,,35.9716,0.0,23.3556,18.7484,57.5607,0.2,26.5514,23.8739
2023-01-14 01,25.3263,88.1443,1012.7021,1.4791,132.6232,13.413,12.6456,0.0,23.2212,16.9206,57.2617,0.438,25.7599,24.3277
2023-01-14 02,24.9235,86.3389,1012.121,0.6776,126.7968,17.6875,0.0,0.0,22.4836,17.7419,56.8981,0.0,25.6757,24.5444
2023-01-14 03,25.1027,87.6388,1012.1578,1.8991,128.727,0.0153,0.0,0.0,22.9061,18.0852,56.4333,0.1649,25.6838,24.8953
2023-01-14 04,24.5561,83.0742,1011.9408,2.3102,128.7622,27.2458,22.9235,0.0,21.4917,17.1718,56.3165,0.0,24.9983,26.317
2023-01-14 05,24.6048,90.3024,1011.6683,3.483,162.2533,23.7746,0.0,0.0,22.9098,17.3337,55.9162,0.0,25.4694,26.7048
2023-01-14 06,23.8739,89.0573,1011.7092,1.1968,154.5113,21.312,0.0,0.0,21.9603,15.5568,55.6133,0.0401,25.0689,27.1149
2023-01-14 07,24.3277,85.4755,1011.4822,3.1024,147.6259,17.6478,235.1279,0.0,21.734,18.2716,55.0837,2.1779,24.6096,28.9766
2023-01-14 08,24.5444,91.2039,1010.4739,1.0709,147.3437,54.8511,293.5023,0.0,23.0142,17.7911,54.5443,2.922,25.3295,28.5733
2023-01-14 09,24.8953,89.8731,1011.173,1.39,143.8591,,471.4567,0.614,23.1178,17.5482,54.6139,4.3633,25.5166,29.1396
2023-01-14 10,26.317,87.3728,1010.8716,2.3341,137.8888,52.377,550.7117,0.0,24.0499,17.4272,54.0904,5.0556,26.8137,29.4037
2023-01-14 11,26.7048,93.1027,1007.2432,3.1616,151.9111,95.7522,220.1282,2.131,25.4963,14.0087,55.0064,2.0692,27.1588,29.0166
2023-01-14 12,27.1149,87.8754,1009.3024,2.911,136.0017,,460.1988,0.899,24.9305,16.9018,55.1991,4.3053,27.5022,28.4806
2023-01-14 13,28.9766,83.4454,1009.8359,2.3008,145.5623,67.0801,527.1123,0.0,25.8859,18.1591,54.6552,4.8603,29.4354,27.6218
2023-01-14 14,28.5733,85.749,1009.8428,4.1058,138.4093,66.3489,405.6573,0.0,25.951,17.7968,54.0516,3.8167,29.093,27.1344
2023-01-14 15,29.1396,83.7722,1009.6221,2.2777,137.1241,40.3103,464.4995,,,19.1815,53.772,4.3282,29.697,24.3965
2023-01-14 16,29.4037,79.9012,1009.5739,2.9555,127.3353,40.7577,380.9955,0.242,25.5703,18.8069,53.4082,3.6886,29.5353,24.4027
2023-01-14 17,29.0166,83.0837,1009.3901,1.3117,141.6862,67.7056,167.014,0.0,25.8517,19.1654,53.1375,1.3955,29.5568,23.824
2023-01-14 18,28.4806,80.9514,1009.8506,1.4801,141.0536,61.2932,28.6264,0.0,24.8917,17.8569,52.7195,0.5222,28.834,22.9719
2023-01-14 19,27.6218,86.0835,1009.316,2.2101,130.1049,61.7506,0.0,0.0,25.0831,18.3207,52.2568,0.0,27.8397,23.1311
2023-01-14 20,27.1344,86.8048,1010.3293,1.1994,129.5915,67.5822,11.5576,0.0,24.7444,17.9989,52.0401,0.2585,27.7198,23.4625
2023-01-14 21,,100.0,1006.9145,3.3906,135.8012,100.0,0.0,,24.3965,11.1845,55.94,0.0,25.1407,23.4472
2023-01-14 22,24.4027,98.2105,1006.7505,4.841,146.6735,100.0,,1.597,24.1015,12.6704,56.9286,0.0978,24.7915,22.7479
2023-01-14 23,23.824,100.0,1008.546,2.4021,162.9678,86.5797,49.3637,,23.824,13.6741,58.4257,0.9228,24.7268,22.131
2023-01-15 00,22.9719,100.0,1008.3287,2.3524,164.1532,77.4808,0.0,5.389,22.9719,15.505,62.1772,0.0,23.8424,22.8387
2023-01-15 01,23.1311,100.0,1009.2296,2.68,174.4364,100.0,11.6768,,23.1311,15.2866,62.7916,0.2361,23.7864,22.2924
2023-01-15 02,23.4625,97.4746,1010.0836,1.3278,177.9668,81.4183,0.379,0.0,23.0391,16.2734,62.4808,0.0,24.3987,24.4077
2023-01-15 03,23.4472,92.4432,1012.4162,1.2761,184.8649,,0.0,0.0,22.1509,15.8819,62.202,0.386,23.9974,25.5941
2023-01-15 04,22.7479,93.6694,1012.2101,1.1812,178.8337,45.8037,17.0812,0.0,21.6738,16.8022,61.8638,0.0725,23.5051,25.3723
2023-01-15 05,22.131,98.2938,1010.8524,2.6827,194.3752,72.1863,5.3497,0.0,21.8488,15.7699,61.4524,0.0,22.658,24.8651
2023-01-15 06,22.8387,98.1232,1011.7216,2.6439,192.347,75.4556,24.4665,0.311,22.5264,16.1348,61.3881,0.0,23.6349,26.4176
2023-01-15 07,,100.0,1010.9025,2.2471,199.8587,81.9606,125.022,2.094,22.2924,15.374,62.5597,0.9906,23.065,27.4129
2023-01-15 08,24.4077,90.1286,1011.2348,3.1589,197.3791,51.8653,308.605,0.0,22.6834,18.371,61.8737,3.2355,24.8686,27.6175
2023-01-15 09,25.5941,87.6152,,3.7995,198.2202,54.9135,388.7384,0.0,,17.7456,61.1988,3.6163,25.8237,28.7025
2023-01-15 10,25.3723,96.4158,1008.815,2.911,197.8781,80.8947,328.7143,0.0,24.7598,14.8422,60.5909,3.0596,25.9925,28.826
2023-01-15 11,24.8651,99.3741,1009.4527,3.5045,193.7574,78.1919,366.1594,16.185,24.76,11.9179,67.5504,4.0044,25.5171,29.4148
2023-01-15 12,26.4176,94.6605,1009.1951,3.5442,,93.4502,280.6974,,25.4907,14.3378,67.4115,2.7168,27.0805,28.2402
2023-01-15 13,27.4129,82.9889,1011.7471,5.3895,196.9465,74.6926,425.1034,0.0,24.266,17.6975,67.0792,3.7522,27.504,27.2183
2023-01-15 14,27.6175,91.7897,1010.8949,3.4162,201.8834,64.302,,0.845,26.1603,15.6974,67.1116,4.0434,28.1802,26.2791
2023-01-15 15,28.7025,86.3527,1011.4488,2.8844,207.2725,64.7609,386.2617,0.0,26.1964,17.0898,66.4308,3.8424,29.1307,25.3456
2023-01-15 16,28.826,83.0883,1012.1788,1.0407,208.2109,52.1163,352.7056,0.0,25.6665,16.3112,65.7848,3.2051,29.3845,25.1322
2023-01-15 17,29.4148,77.127,1012.2762,1.4403,203.6048,33.0657,190.1107,0.0,24.9872,18.1161,65.5379,1.4551,29.9254,24.4707
2023-01-15 18,28.2402,84.3871,1012.0598,1.0604,183.7685,48.3114,0.0,0.303,25.3548,18.154,65.2605,0.1672,28.7145,23.7065
2023-01-15 19,27.2183,88.4309,1011.5163,3.1885,183.9781,48.0643,0.0,0.0,25.138,16.7878,64.9914,0.2421,27.8262,23.5291
2023-01-15 20,26.2791,86.5343,1012.1488,1.1144,189.7666,44.368,0.0,0.0,,18.1218,64.5542,0.0,27.1363,21.1337
2023-01-15 21,25.3456,92.4185,1010.9407,2.0751,178.0921,71.1803,41.4443,0.013,24.0263,18.1232,64.1621,0.7235,26.0677,22.0084
2023-01-15 22,25.1322,,1010.392,1.6592,176.3335,55.9332,18.2347,0.0,24.3254,16.3075,63.6321,0.6672,26.0685,21.6448
2023-01-15 23,24.4707,92.8981,1010.022,1.8944,186.2436,58.2466,6.0856,0.0,23.2457,18.6911,63.1405,0.3159,25.2862,22.1399
2023-01-16 00,23.7065,91.8779,1009.8488,0.5243,197.9536,62.4168,0.0,0.0,22.3068,16.9151,62.7722,0.3222,24.503,23.6962
2023-01-16 01,23.5291,90.2244,1009.9467,0.6418,189.1521,26.1898,0.0,0.0,21.8334,19.2346,62.3597,0.1632,24.2142,24.9379
